frame_id,obj0_valid,obj0_class_norm,obj0_conf,obj0_dist_norm,obj0_lat_offset,obj0_width_norm,obj0_height_norm,obj0_lane_overlap,obj1_valid,obj1_class_norm,obj1_conf,obj1_dist_norm,obj1_lat_offset,obj1_width_norm,obj1_height_norm,obj1_lane_overlap,obj2_valid,obj2_class_norm,obj2_conf,obj2_dist_norm,obj2_lat_offset,obj2_width_norm,obj2_height_norm,obj2_lane_overlap,obj3_valid,obj3_class_norm,obj3_conf,obj3_dist_norm,obj3_lat_offset,obj3_width_norm,obj3_height_norm,obj3_lane_overlap,obj4_valid,obj4_class_norm,obj4_conf,obj4_dist_norm,obj4_lat_offset,obj4_width_norm,obj4_height_norm,obj4_lane_overlap,lane_r0c0,lane_r0c1,lane_r0c2,lane_r0c3,lane_r0c4,lane_r0c5,lane_r0c6,lane_r0c7,lane_r0c8,lane_r0c9,lane_r0c10,lane_r0c11,lane_r1c0,lane_r1c1,lane_r1c2,lane_r1c3,lane_r1c4,lane_r1c5,lane_r1c6,lane_r1c7,lane_r1c8,lane_r1c9,lane_r1c10,lane_r1c11,lane_r2c0,lane_r2c1,lane_r2c2,lane_r2c3,lane_r2c4,lane_r2c5,lane_r2c6,lane_r2c7,lane_r2c8,lane_r2c9,lane_r2c10,lane_r2c11,lane_r3c0,lane_r3c1,lane_r3c2,lane_r3c3,lane_r3c4,lane_r3c5,lane_r3c6,lane_r3c7,lane_r3c8,lane_r3c9,lane_r3c10,lane_r3c11,lane_r4c0,lane_r4c1,lane_r4c2,lane_r4c3,lane_r4c4,lane_r4c5,lane_r4c6,lane_r4c7,lane_r4c8,lane_r4c9,lane_r4c10,lane_r4c11,lane_r5c0,lane_r5c1,lane_r5c2,lane_r5c3,lane_r5c4,lane_r5c5,lane_r5c6,lane_r5c7,lane_r5c8,lane_r5c9,lane_r5c10,lane_r5c11,ego_steering,ego_throttle,scenario,target_steering,target_throttle
1901,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00371,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04481,0.15206,0.01822,0.01610,0.21439,0.05590,0.12435,0.00000,0.00000,0.00000,0.00000,0.00000,0.14988,0.01798,0.00248,0.23084,0.00248,0.00000,0.16745,0.06108,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22748,0.01910,0.00000,0.00000,0.00000,0.22471,0.00118,0.00000,0.00000,0.00000,0.00000,0.20153,0.04947,0.00000,0.00000,0.00000,0.00000,0.02282,0.19882,0.00000,0.00000,0.00000,0.00000,0.00000,4,0.00000,0.00000
1902,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00425,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05483,0.15324,0.02417,0.01610,0.21421,0.05625,0.12541,0.00000,0.00000,0.00000,0.00000,0.00000,0.15006,0.01798,0.00248,0.23190,0.00248,0.00000,0.16798,0.06126,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22712,0.01910,0.00000,0.00000,0.00000,0.22524,0.00118,0.00000,0.00000,0.00000,0.00000,0.20012,0.04982,0.00000,0.00000,0.00000,0.00000,0.02294,0.19923,0.00000,0.00000,0.00000,0.00000,0.00000,4,0.00000,0.00000
1903,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00425,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05324,0.15301,0.01928,0.01610,0.21563,0.05696,0.12471,0.00000,0.00000,0.00000,0.00000,0.00000,0.15059,0.01781,0.00248,0.23119,0.00248,0.00000,0.16745,0.06126,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22748,0.01910,0.00000,0.00000,0.00000,0.22506,0.00118,0.00000,0.00000,0.00000,0.00000,0.20029,0.05000,0.00000,0.00000,0.00000,0.00000,0.02241,0.19870,0.00000,0.00000,0.00000,0.00000,0.00000,4,0.00000,0.00000
1904,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00354,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04764,0.15189,0.02176,0.01610,0.21474,0.05713,0.12417,0.00000,0.00000,0.00000,0.00000,0.00000,0.15059,0.01781,0.00248,0.23066,0.00248,0.00000,0.16745,0.06108,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22677,0.01910,0.00000,0.00000,0.00000,0.22471,0.00118,0.00000,0.00000,0.00000,0.00000,0.20118,0.04965,0.00000,0.00000,0.00000,0.00000,0.02282,0.19864,0.00000,0.00000,0.00000,0.00000,0.00000,4,0.00000,0.00000
1905,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00371,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05218,0.15454,0.02907,0.01610,0.21456,0.05590,0.12506,0.00000,0.00000,0.00000,0.00000,0.00000,0.15130,0.01834,0.00248,0.23137,0.00248,0.00000,0.16710,0.06108,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22765,0.01910,0.00000,0.00000,0.00000,0.22488,0.00118,0.00000,0.00000,0.00000,0.00000,0.20100,0.05000,0.00000,0.00000,0.00000,0.00000,0.02258,0.19888,0.00000,0.00000,0.00000,0.00000,0.00000,4,0.00000,0.00000
1906,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00336,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05731,0.15336,0.01716,0.01592,0.21315,0.05307,0.12471,0.00000,0.00000,0.00000,0.00000,0.00000,0.14971,0.01816,0.00248,0.23119,0.00248,0.00000,0.16692,0.06108,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22624,0.01928,0.00000,0.00000,0.00000,0.22506,0.00118,0.00000,0.00000,0.00000,0.00000,0.20100,0.05000,0.00000,0.00000,0.00000,0.00000,0.02258,0.19870,0.00000,0.00000,0.00000,0.00000,0.00000,4,0.00000,0.52857
1907,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00442,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04741,0.15295,0.01881,0.01592,0.21509,0.05873,0.12471,0.00000,0.00000,0.00000,0.00000,0.00000,0.14988,0.01781,0.00248,0.23031,0.00248,0.00000,0.16710,0.06126,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22712,0.01910,0.00000,0.00000,0.00000,0.22488,0.00118,0.00000,0.00000,0.00000,0.00000,0.20029,0.05018,0.00000,0.00000,0.00000,0.00000,0.02300,0.19864,0.00000,0.00000,0.00000,0.00000,0.52857,4,0.00000,0.58571
1908,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00177,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04676,0.15259,0.00743,0.01627,0.21368,0.05236,0.12771,0.00000,0.00000,0.00000,0.00000,0.00000,0.14994,0.01633,0.00248,0.23084,0.00248,0.00000,0.16557,0.06191,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22659,0.01893,0.00000,0.00000,0.00000,0.22583,0.00147,0.00000,0.00000,0.00000,0.00000,0.20059,0.04882,0.00000,0.00000,0.00000,0.00000,0.02170,0.19976,0.00000,0.00000,0.00000,0.00000,0.58571,4,0.00000,0.59143
1909,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00159,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05088,0.14564,0.03467,0.01574,0.21368,0.06120,0.12683,0.00000,0.00000,0.00000,0.00000,0.00000,0.14888,0.01562,0.00283,0.23119,0.00248,0.00000,0.16781,0.06038,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22712,0.01751,0.00000,0.00000,0.00000,0.22435,0.00100,0.00000,0.00000,0.00000,0.00000,0.20295,0.04752,0.00000,0.00000,0.00000,0.00000,0.02335,0.19900,0.00000,0.00000,0.00000,0.00000,0.59143,4,0.00000,0.59143
1910,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04699,0.14086,0.01610,0.01433,0.19723,0.05271,0.12789,0.00000,0.00000,0.00000,0.00000,0.00000,0.15224,0.01704,0.00248,0.23255,0.00342,0.00000,0.16781,0.06108,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22518,0.01804,0.00000,0.00000,0.00000,0.22341,0.00071,0.00000,0.00000,0.00000,0.00000,0.20236,0.04829,0.00000,0.00000,0.00000,0.00000,0.02370,0.19794,0.00000,0.00000,0.00000,0.00000,0.59143,4,0.00000,0.69429
1911,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01916,0.13278,0.00000,0.01173,0.18709,0.05289,0.12789,0.00000,0.00000,0.00000,0.00000,0.00000,0.15307,0.01763,0.00212,0.23031,0.00460,0.00000,0.16810,0.05849,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22305,0.01893,0.00000,0.00000,0.00000,0.22370,0.00041,0.00000,0.00000,0.00000,0.00000,0.20094,0.04953,0.00000,0.00000,0.00000,0.00000,0.02665,0.19552,0.00000,0.00000,0.00000,0.00000,0.69429,4,0.00000,0.70857
1912,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03125,0.12034,0.00000,0.00991,0.18290,0.05059,0.12134,0.00000,0.00000,0.00000,0.00000,0.00000,0.15301,0.02034,0.00177,0.22919,0.00590,0.00000,0.17347,0.05136,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22323,0.02017,0.00000,0.00000,0.00000,0.22482,0.00000,0.00000,0.00000,0.00000,0.00000,0.20083,0.05053,0.00000,0.00000,0.00000,0.00000,0.03544,0.18638,0.00000,0.00000,0.00000,0.00000,0.70857,4,0.00000,0.70857
1913,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02712,0.09811,0.00000,0.00837,0.15560,0.04511,0.12506,0.00006,0.01250,0.00000,0.00000,0.00000,0.15389,0.01893,0.00106,0.22877,0.00719,0.00000,0.17235,0.05177,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22305,0.02264,0.00000,0.00000,0.00000,0.22164,0.00000,0.00000,0.00000,0.00000,0.00000,0.20112,0.05094,0.00000,0.00000,0.00000,0.00000,0.03656,0.18491,0.00000,0.00000,0.00000,0.00000,0.70857,4,0.00000,0.70857
1914,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02978,0.08113,0.00000,0.00501,0.17329,0.04953,0.13886,0.00000,0.00000,0.00000,0.00000,0.00000,0.15554,0.01409,0.00018,0.22547,0.01209,0.00000,0.16952,0.05690,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22005,0.02653,0.00000,0.00000,0.00000,0.22376,0.00000,0.00000,0.00000,0.00000,0.00000,0.20041,0.05059,0.00000,0.00000,0.00000,0.00000,0.03373,0.18738,0.00000,0.00000,0.00000,0.00000,0.70857,4,0.00000,0.70857
1915,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08496,0.05867,0.00000,0.00200,0.17400,0.00955,0.13992,0.00000,0.00000,0.00000,0.00000,0.00000,0.16232,0.00979,0.00000,0.22978,0.01822,0.00000,0.16863,0.05867,0.03644,0.00000,0.00000,0.00000,0.00000,0.00000,0.21580,0.03166,0.00000,0.00000,0.00000,0.22040,0.00000,0.00000,0.00000,0.00000,0.00000,0.20171,0.05283,0.00000,0.00000,0.00000,0.00000,0.03850,0.18526,0.00000,0.00000,0.00000,0.00000,0.70857,4,0.00000,0.70286
1916,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.13414,0.00879,0.00000,0.00012,0.18526,0.00000,0.13426,0.00000,0.01185,0.00000,0.00000,0.00000,0.15613,0.00077,0.00000,0.22052,0.02730,0.00000,0.16568,0.05808,0.05731,0.02370,0.00000,0.00000,0.00000,0.00000,0.21103,0.04139,0.00000,0.00000,0.00000,0.22058,0.00000,0.00000,0.00000,0.00000,0.00000,0.20035,0.05348,0.00000,0.00000,0.00000,0.00000,0.04917,0.17335,0.00000,0.00000,0.00000,0.00000,0.70286,4,0.00000,0.69429
1917,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14098,0.00000,0.00000,0.00000,0.17476,0.00920,0.16014,0.10183,0.09746,0.00000,0.00000,0.00000,0.15106,0.00000,0.00000,0.21728,0.03072,0.00000,0.15814,0.06651,0.06085,0.08491,0.00000,0.00000,0.00000,0.00000,0.21439,0.04298,0.00000,0.00142,0.00000,0.21828,0.00000,0.00000,0.00000,0.00000,0.00000,0.20625,0.04546,0.00000,0.00000,0.00000,0.00000,0.04794,0.17282,0.00000,0.00000,0.00000,0.00000,0.69429,4,0.00000,0.68571
1918,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.10383,0.00000,0.00000,0.00000,0.19263,0.00000,0.14912,0.05713,0.09446,0.00000,0.00000,0.00000,0.12718,0.00000,0.00000,0.20914,0.03762,0.00000,0.15578,0.06621,0.06103,0.12046,0.00000,0.00000,0.00000,0.00000,0.20855,0.04688,0.01922,0.00784,0.00000,0.21633,0.00000,0.00000,0.00000,0.00000,0.00000,0.19976,0.04629,0.00000,0.00000,0.00000,0.00000,0.05336,0.16386,0.00000,0.00000,0.00000,0.00000,0.68571,4,0.00000,0.68571
1919,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07412,0.00000,0.00000,0.00000,0.18644,0.00000,0.15006,0.09847,0.10136,0.00000,0.00000,0.00000,0.10383,0.00000,0.00000,0.21055,0.03921,0.00000,0.15413,0.06910,0.05430,0.15419,0.01350,0.00000,0.00000,0.00000,0.20837,0.04475,0.00000,0.00000,0.00000,0.21633,0.00000,0.00000,0.00000,0.00000,0.00000,0.20843,0.04434,0.00000,0.00000,0.00000,0.00000,0.05525,0.16002,0.00000,0.00000,0.00000,0.00000,0.68571,4,0.00000,0.68571
1920,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03538,0.00000,0.00000,0.17742,0.00000,0.09481,0.10360,0.10566,0.00000,0.00000,0.00000,0.00991,0.00000,0.00000,0.19853,0.05053,0.00000,0.15136,0.07294,0.05360,0.16350,0.10643,0.00000,0.00000,0.00000,0.20324,0.05059,0.00000,0.00000,0.00000,0.21792,0.00000,0.00000,0.00018,0.00000,0.00000,0.20460,0.05136,0.00000,0.00637,0.00000,0.00000,0.05613,0.16073,0.00000,0.00000,0.00000,0.00000,0.68571,4,0.00000,0.67714
1921,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03031,0.03844,0.03331,0.00000,0.16869,0.00307,0.15425,0.09157,0.10230,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18231,0.06621,0.00000,0.14133,0.08384,0.05165,0.15932,0.10902,0.00000,0.00000,0.00000,0.18697,0.06775,0.00000,0.00000,0.00000,0.21934,0.00000,0.00000,0.04452,0.04021,0.00000,0.18579,0.06663,0.00000,0.00000,0.00000,0.00000,0.05542,0.16268,0.00000,0.00000,0.00000,0.00000,0.67714,4,0.00000,0.66286
1922,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01232,0.02022,0.00000,0.00000,0.17034,0.00371,0.14204,0.05195,0.12246,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.17689,0.06686,0.00000,0.12123,0.10165,0.03909,0.16781,0.13042,0.00000,0.00000,0.00000,0.18379,0.06598,0.00000,0.00000,0.00000,0.22075,0.00000,0.00000,0.03314,0.13331,0.00000,0.18473,0.06698,0.00000,0.00000,0.00000,0.00000,0.04304,0.17276,0.00000,0.00000,0.00000,0.00000,0.66286,4,0.00000,0.66286
