frame_id,obj0_valid,obj0_class_norm,obj0_conf,obj0_dist_norm,obj0_lat_offset,obj0_width_norm,obj0_height_norm,obj0_lane_overlap,obj1_valid,obj1_class_norm,obj1_conf,obj1_dist_norm,obj1_lat_offset,obj1_width_norm,obj1_height_norm,obj1_lane_overlap,obj2_valid,obj2_class_norm,obj2_conf,obj2_dist_norm,obj2_lat_offset,obj2_width_norm,obj2_height_norm,obj2_lane_overlap,obj3_valid,obj3_class_norm,obj3_conf,obj3_dist_norm,obj3_lat_offset,obj3_width_norm,obj3_height_norm,obj3_lane_overlap,obj4_valid,obj4_class_norm,obj4_conf,obj4_dist_norm,obj4_lat_offset,obj4_width_norm,obj4_height_norm,obj4_lane_overlap,lane_r0c0,lane_r0c1,lane_r0c2,lane_r0c3,lane_r0c4,lane_r0c5,lane_r0c6,lane_r0c7,lane_r1c0,lane_r1c1,lane_r1c2,lane_r1c3,lane_r1c4,lane_r1c5,lane_r1c6,lane_r1c7,lane_r2c0,lane_r2c1,lane_r2c2,lane_r2c3,lane_r2c4,lane_r2c5,lane_r2c6,lane_r2c7,lane_r3c0,lane_r3c1,lane_r3c2,lane_r3c3,lane_r3c4,lane_r3c5,lane_r3c6,lane_r3c7,ego_steering,ego_throttle,scenario,target_steering,target_throttle
1365,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00189,0.10267,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06997,0.07720,0.00000,0.00000,0.00000,0.11494,0.00000,0.00000,0.00000,0.12382,0.02335,0.00000,0.00000,1.33333,0,0.00000,1.33333
1366,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00511,0.00000,0.00000,0.08978,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05810,0.08624,0.00000,0.00000,0.00000,0.00299,0.00000,0.00000,0.00000,0.11714,0.01722,0.00000,0.00000,1.33333,0,0.00000,1.33333
1367,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01800,0.02461,0.00142,0.09355,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06014,0.08766,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11785,0.02704,0.00000,0.00000,1.33333,0,0.00000,1.33333
1368,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00055,0.04387,0.00487,0.00000,0.11014,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04906,0.09953,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.10802,0.03522,0.00000,0.00000,1.33333,0,0.00000,1.33333
1369,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00110,0.00645,0.00031,0.10425,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04190,0.10086,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09961,0.04583,0.00000,0.00000,1.33333,0,0.00000,1.33333
1370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00236,0.00063,0.00000,0.11242,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03058,0.10959,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08514,0.06179,0.00000,0.00000,1.33333,0,0.00000,1.33333
1371,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01572,0.00000,0.11965,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02303,0.12241,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07893,0.07091,0.00000,0.00000,1.33333,0,0.00000,1.33333
1372,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02673,0.04976,0.00000,0.11840,0.00055,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00928,0.13939,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06022,0.08821,0.00000,0.00000,1.33333,0,0.00000,1.33333
1373,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00511,0.06195,0.08050,0.03019,0.11879,0.00016,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01053,0.13797,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05448,0.09057,0.00000,0.00000,1.33333,0,0.00000,1.33333
1374,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06627,0.09371,0.04347,0.12193,0.00047,0.00000,0.00000,0.00000,0.00338,0.00000,0.00000,0.00810,0.13892,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04882,0.09835,0.00000,0.00000,1.33333,0,0.90000,1.33333
1375,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05031,0.10346,0.06384,0.11635,0.00684,0.00000,0.00000,0.04481,0.03679,0.00000,0.00000,0.00110,0.14843,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03200,0.11753,0.00000,0.90000,1.33333,0,0.00000,1.33333
1376,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02869,0.11101,0.07421,0.10558,0.01462,0.00000,0.00000,0.09324,0.06714,0.00000,0.00000,0.00000,0.14914,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01934,0.13113,0.00000,0.00000,1.33333,0,0.00000,1.33333
1377,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07791,0.11250,0.07673,0.09803,0.00000,0.00000,0.00000,0.09780,0.02303,0.00000,0.00000,0.07201,0.07264,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11022,0.03789,0.00000,0.00000,1.33333,0,0.00000,1.33333
1378,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08184,0.09890,0.07995,0.09230,0.00000,0.00000,0.00000,0.09976,0.01832,0.00000,0.00000,0.07351,0.07131,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11431,0.03325,0.00000,0.00000,1.33333,0,0.00000,1.33333
1379,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07524,0.10888,0.08585,0.07406,0.00000,0.00000,0.00000,0.10181,0.02626,0.00000,0.00000,0.07461,0.07091,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11926,0.02775,0.00000,0.00000,1.33333,0,0.00000,1.33333
1380,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06965,0.08923,0.08121,0.06509,0.00000,0.00000,0.00000,0.10149,0.03176,0.00000,0.00000,0.07335,0.07068,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12020,0.02728,0.00000,0.00000,1.33333,0,0.00000,1.33333
1381,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05322,0.08475,0.07280,0.06447,0.00000,0.00000,0.00000,0.10134,0.03931,0.00000,0.00000,0.07327,0.07382,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12469,0.02296,0.00000,0.00000,1.33333,0,0.00000,1.33333
1382,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05165,0.04497,0.11242,0.06305,0.00000,0.00000,0.00000,0.10204,0.03616,0.00000,0.00000,0.06171,0.08616,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11714,0.02799,0.00000,0.00000,1.33333,0,0.00000,1.33333
1383,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02524,0.04410,0.08200,0.03105,0.00000,0.00000,0.00000,0.10267,0.03774,0.00000,0.00000,0.05291,0.09670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11156,0.03506,0.00000,0.00000,1.33333,0,0.00000,1.33333
1384,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.02665,0.07476,0.04025,0.00000,0.00000,0.00000,0.10016,0.03577,0.00000,0.00071,0.05189,0.09772,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.10975,0.03719,0.00000,0.00000,1.33333,0,0.00000,1.33333
1385,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03003,0.11918,0.05794,0.00000,0.00000,0.00000,0.09937,0.01077,0.00000,0.00472,0.04080,0.11132,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09206,0.05362,0.00000,0.00000,1.33333,0,0.00000,1.33333
1386,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05692,0.12311,0.03003,0.00000,0.00000,0.00000,0.09064,0.00000,0.01863,0.02421,0.03050,0.10338,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08145,0.06564,0.00000,0.00000,1.33333,0,0.00000,1.33333
1387,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03884,0.13506,0.06855,0.00000,0.00000,0.00000,0.05385,0.00000,0.02972,0.02736,0.01541,0.09072,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07358,0.07288,0.00888,0.00000,1.33333,0,0.00000,1.33333
1388,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07201,0.12248,0.05802,0.00000,0.00000,0.00000,0.00000,0.00000,0.06006,0.04591,0.00951,0.07767,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07917,0.07115,0.00000,0.00000,1.33333,0,0.00000,1.33333
1389,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01156,0.09599,0.11785,0.05189,0.00645,0.00000,0.00000,0.00000,0.00000,0.10472,0.04929,0.00000,0.02807,0.00000,0.00000,0.00000,0.00000,0.04064,0.00000,0.00000,0.06187,0.08781,0.00000,0.00000,1.33333,0,0.00000,1.33333
1390,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05810,0.10542,0.10448,0.08601,0.00000,0.00000,0.00000,0.00000,0.00000,0.09041,0.06124,0.00000,0.00000,0.00000,0.00000,0.00000,0.02744,0.08852,0.00000,0.00000,0.00000,0.08058,0.00000,0.00000,1.33333,0,0.00000,1.33333
1391,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06942,0.14167,0.09403,0.11085,0.00102,0.00000,0.00000,0.00000,0.00000,0.08443,0.06706,0.00000,0.00000,0.00000,0.00000,0.00000,0.04772,0.10558,0.00000,0.00000,0.00000,0.00000,0.00519,0.00000,1.33333,0,0.00000,1.33333
1392,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08498,0.13703,0.09583,0.09513,0.00173,0.00000,0.00000,0.00000,0.00000,0.06588,0.07594,0.00134,0.00857,0.00000,0.00000,0.00000,0.02814,0.12382,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.33333,0,0.00000,1.33333
1393,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00629,0.14151,0.12657,0.09513,0.10173,0.00770,0.00000,0.00000,0.00000,0.00000,0.04961,0.06973,0.00000,0.02681,0.00000,0.00000,0.00000,0.00723,0.14347,0.00000,0.00000,0.00000,0.00000,0.00511,0.00000,1.33333,0,0.00000,1.33333
1394,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00385,0.17964,0.10189,0.09536,0.09914,0.00778,0.00000,0.00000,0.00000,0.02508,0.03325,0.06085,0.00008,0.02052,0.00000,0.00000,0.00000,0.00000,0.15008,0.00000,0.00000,0.00000,0.00000,0.00330,0.00000,1.33333,0,0.00000,1.33333
1395,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01077,0.16934,0.08876,0.09426,0.09481,0.00322,0.00000,0.00000,0.00000,0.05204,0.01053,0.04631,0.00212,0.08923,0.00000,0.00000,0.00000,0.00000,0.14646,0.00031,0.00000,0.00000,0.00000,0.00016,0.00000,1.33333,0,0.00000,1.33333
1396,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03184,0.18373,0.08836,0.09473,0.09473,0.00291,0.00000,0.00000,0.00000,0.07579,0.00126,0.03239,0.00228,0.12209,0.00000,0.00000,0.00000,0.00000,0.14465,0.00810,0.00000,0.00000,0.00000,0.00000,0.00000,1.33333,0,0.00000,1.33333
1397,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06604,0.14623,0.08962,0.09458,0.09363,0.00189,0.00000,0.00000,0.00998,0.08239,0.00000,0.01006,0.00354,0.13231,0.02642,0.00000,0.00000,0.00000,0.12280,0.01816,0.00000,0.00000,0.00000,0.00708,0.00000,1.33333,0,0.00000,1.33333
1398,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02940,0.08876,0.08774,0.09198,0.07791,0.00000,0.00000,0.00000,0.10464,0.07492,0.00000,0.00000,0.01761,0.12217,0.04520,0.00000,0.00000,0.00000,0.04536,0.00000,0.00000,0.00000,0.10590,0.02932,0.00000,1.33333,0,0.00000,1.33333
